,func_name,line,ncalls,ccalls,tottime,cumtime,func,callers
281,hasSubform1,229,2281,0,0.00177719,0.0011450660000000001,"<code object hasSubform1 at 0x104c80390, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 229>","[_lsprof.profiler_subentry(code=<code object isUnary at 0x104c786c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 161>, callcount=2281, reccallcount=0, totaltime=0.000287738, inlinetime=0.000287738), _lsprof.profiler_subentry(code=<code object isBinary at 0x104c785d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 155>, callcount=2189, reccallcount=0, totaltime=0.000344386, inlinetime=0.000344386)]"
227,termCollectSig,240,2035,0,0.0063692290000000006,0.0021303610000000003,"<code object termCollectSig at 0x104bf8ed0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/terms.py"", line 240>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=1910, reccallcount=0, totaltime=0.00019716200000000002, inlinetime=0.00019716200000000002), _lsprof.profiler_subentry(code=<code object termFunc at 0x104c51430, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/terms.py"", line 89>, callcount=1910, reccallcount=0, totaltime=0.001372109, inlinetime=0.000516547), _lsprof.profiler_subentry(code=<code object termIsCompound at 0x104c22d30, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/terms.py"", line 81>, callcount=2035, reccallcount=0, totaltime=0.000941251, inlinetime=0.000530738), _lsprof.profiler_subentry(code=<code object termArgs at 0x104c51530, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/terms.py"", line 97>, callcount=1910, reccallcount=0, totaltime=0.001423886, inlinetime=0.0005780700000000001), _lsprof.profiler_subentry(code=<code object addFun at 0x104c22790, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/signature.py"", line 82>, callcount=1910, reccallcount=0, totaltime=0.00030446, inlinetime=0.00030446)]"
180,collectFreeVars,342,1975,1186,0.011045038,0.001764389,"<code object collectFreeVars at 0x1040df3b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 342>","[_lsprof.profiler_subentry(code=<code object isLiteral at 0x104c783f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 130>, callcount=1975, reccallcount=0, totaltime=0.00020463800000000001, inlinetime=0.00020463800000000001), _lsprof.profiler_subentry(code=<code object isUnary at 0x104c786c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 161>, callcount=640, reccallcount=0, totaltime=8.0602e-05, inlinetime=8.0602e-05), _lsprof.profiler_subentry(code=<code object isBinary at 0x104c785d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 155>, callcount=637, reccallcount=0, totaltime=9.2477e-05, inlinetime=9.2477e-05), _lsprof.profiler_subentry(code=<code object isQuantified at 0x104c784e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 149>, callcount=91, reccallcount=0, totaltime=1.1299000000000001e-05, inlinetime=1.1299000000000001e-05), _lsprof.profiler_subentry(code=<code object collectFreeVars at 0x1040df3b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 342>, callcount=1186, reccallcount=957, totaltime=0.005572251, inlinetime=0.0011396420000000002), _lsprof.profiler_subentry(code=<code object collectVars at 0x104c50c30, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/literals.py"", line 250>, callcount=1335, reccallcount=0, totaltime=0.008872047000000001, inlinetime=0.000466824), _lsprof.profiler_subentry(code=""<method 'discard' of 'set' objects>"", callcount=91, reccallcount=0, totaltime=1.9586000000000002e-05, inlinetime=1.9586000000000002e-05)]"
241,addFun,82,1910,0,0.00030446,0.00030446,"<code object addFun at 0x104c22790, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/signature.py"", line 82>",
278,__init__,9,1702,0,0.000143898,0.000143898,"<code object __init__ at 0x104c79020, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/alternatingpath.py"", line 9>",
272,,87,1702,0,0.000163207,0.000163207,"<code object <lambda> at 0x104c52b30, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/alternatingpath.py"", line 87>",
284,get_neighbours,95,1599,0,4.077461615,1.289527534,"<code object get_neighbours at 0x104c983b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/alternatingpath.py"", line 95>","[_lsprof.profiler_subentry(code=<code object <lambda> at 0x104c79200, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/alternatingpath.py"", line 98>, callcount=8004594, reccallcount=0, totaltime=2.787934081, inlinetime=2.0584982530000002)]"
215,instantiate,280,1592,0,0.026298443,0.001515735,"<code object instantiate at 0x1045ef1b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/literals.py"", line 280>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x1043bb7e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/literals.py"", line 133>, callcount=1592, reccallcount=0, totaltime=0.0023635920000000003, inlinetime=0.0009594530000000001), _lsprof.profiler_subentry(code=<code object __call__ at 0x104c230f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/substitutions.py"", line 86>, callcount=1592, reccallcount=0, totaltime=0.022419116000000003, inlinetime=0.0006417990000000001)]"
318,formulaDistributeDisjunctions,603,1551,915,0.002561219,0.001554571,"<code object formulaDistributeDisjunctions at 0x15b943600, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulacnf.py"", line 603>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x104c23f00, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 106>, callcount=621, reccallcount=0, totaltime=7.205e-05, inlinetime=7.205e-05), _lsprof.profiler_subentry(code=<code object isLiteral at 0x104c783f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 130>, callcount=1499, reccallcount=0, totaltime=0.00015904500000000002, inlinetime=0.00015904500000000002), _lsprof.profiler_subentry(code=<code object isQuantified at 0x104c784e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 149>, callcount=1551, reccallcount=0, totaltime=0.000217189, inlinetime=0.000217189), _lsprof.profiler_subentry(code=<code object hasSubform1 at 0x104c80390, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 229>, callcount=404, reccallcount=0, totaltime=0.00027966300000000004, inlinetime=0.0001918), _lsprof.profiler_subentry(code=<code object hasSubform2 at 0x104c804b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 237>, callcount=404, reccallcount=0, totaltime=0.000278701, inlinetime=0.000186803), _lsprof.profiler_subentry(code=<code object formulaDistributeDisjunctions at 0x15b943600, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulacnf.py"", line 603>, callcount=915, reccallcount=895, totaltime=0.001961749, inlinetime=0.001139323)]"
230,__init__,60,1471,0,0.0015649160000000002,0.000891251,"<code object __init__ at 0x104c18140, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/derivations.py"", line 60>","[_lsprof.profiler_subentry(code=<code object setName at 0x1045a54d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/derivations.py"", line 71>, callcount=1471, reccallcount=0, totaltime=0.000673665, inlinetime=0.000673665)]"
