,func_name,line,ncalls,ccalls,tottime,cumtime,func,callers
285,composeBinding,150,9046,0,0.016145636,0.010323262000000001,"<code object composeBinding at 0x10b51d7c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 150>","[_lsprof.profiler_subentry(code=""<method 'keys' of 'dict' objects>"", callcount=9046, reccallcount=0, totaltime=0.001895788, inlinetime=0.001895788), _lsprof.profiler_subentry(code=<code object __init__ at 0x10b4df630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 67>, callcount=9046, reccallcount=0, totaltime=0.003926586, inlinetime=0.0038219210000000003)]"
374,occursCheck,136,9046,0,0.008468048,0.004141064,"<code object occursCheck at 0x10b5f0e70, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 136>","[_lsprof.profiler_subentry(code=<code object termIsCompound at 0x10b5c13e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 81>, callcount=9046, reccallcount=0, totaltime=0.004326984, inlinetime=0.0024412)]"
357,isQuantified,149,1886,0,0.000271955,0.000271955,"<code object isQuantified at 0x10b5c2b50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>",
362,__init__,19,1800,0,0.000191418,0.000191418,"<code object __init__ at 0x10b5c3780, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 19>",
356,isLiteral,130,1548,0,0.000219814,0.000219814,"<code object isLiteral at 0x10b5c2a60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>",
358,isBinary,155,1380,0,0.00018503400000000002,0.00018503400000000002,"<code object isBinary at 0x10b5c2c40, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>",
355,__init__,106,899,0,0.00010814,0.00010814,"<code object __init__ at 0x10b5c25b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 106>",
333,termCollectVars,210,892,446,0.002000921,0.000920697,"<code object termCollectVars at 0x10b5a88d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 210>","[_lsprof.profiler_subentry(code=<code object termArgs at 0x10b595630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=848, reccallcount=0, totaltime=0.000836557, inlinetime=0.000352443), _lsprof.profiler_subentry(code=""<method 'add' of 'set' objects>"", callcount=44, reccallcount=0, totaltime=1.6422e-05, inlinetime=1.6422e-05), _lsprof.profiler_subentry(code=<code object termCollectVars at 0x10b5a88d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 210>, callcount=446, reccallcount=0, totaltime=0.0008400430000000001, inlinetime=0.000312441), _lsprof.profiler_subentry(code=<code object termIsVar at 0x10b595430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=892, reccallcount=0, totaltime=0.00022724500000000002, inlinetime=0.00022724500000000002)]"
404,formulaDistributeDisjunctions,603,840,839,0.0028371670000000002,0.00123181,"<code object formulaDistributeDisjunctions at 0x12a759a00, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 603>","[_lsprof.profiler_subentry(code=<code object formulaDistributeDisjunctions at 0x12a759a00, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 603>, callcount=839, reccallcount=838, totaltime=0.00283475, inlinetime=0.001230018), _lsprof.profiler_subentry(code=<code object hasSubform2 at 0x10b5d8c90, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 237>, callcount=399, reccallcount=0, totaltime=0.000272501, inlinetime=0.00018421300000000002), _lsprof.profiler_subentry(code=<code object hasSubform1 at 0x10b5d8b70, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 229>, callcount=399, reccallcount=0, totaltime=0.001048418, inlinetime=0.000216853), _lsprof.profiler_subentry(code=<code object isLiteral at 0x10b5c2a60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>, callcount=838, reccallcount=0, totaltime=0.000132742, inlinetime=0.000132742), _lsprof.profiler_subentry(code=<code object __init__ at 0x10b5c25b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 106>, callcount=518, reccallcount=0, totaltime=5.2639e-05, inlinetime=5.2639e-05), _lsprof.profiler_subentry(code=<code object isQuantified at 0x10b5c2b50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>, callcount=840, reccallcount=0, totaltime=9.905700000000001e-05, inlinetime=9.905700000000001e-05)]"
359,isUnary,161,750,0,0.0008665910000000001,0.0008665910000000001,"<code object isUnary at 0x10b5c2d30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 161>",
369,hasSubform2,237,678,0,0.000531912,0.00033678800000000003,"<code object hasSubform2 at 0x10b5d8c90, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 237>","[_lsprof.profiler_subentry(code=<code object isBinary at 0x10b5c2c40, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>, callcount=654, reccallcount=0, totaltime=8.3646e-05, inlinetime=8.3646e-05), _lsprof.profiler_subentry(code=<code object isQuantified at 0x10b5c2b50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>, callcount=678, reccallcount=0, totaltime=0.000111478, inlinetime=0.000111478)]"
368,hasSubform1,229,678,0,0.001342414,0.00039846200000000003,"<code object hasSubform1 at 0x10b5d8b70, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 229>","[_lsprof.profiler_subentry(code=<code object isUnary at 0x10b5c2d30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 161>, callcount=678, reccallcount=0, totaltime=0.0008545590000000001, inlinetime=0.0008545590000000001), _lsprof.profiler_subentry(code=<code object isBinary at 0x10b5c2c40, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>, callcount=670, reccallcount=0, totaltime=8.9393e-05, inlinetime=8.9393e-05)]"
222,NextUnfiltered,297,572,0,0.003030557,0.0016516690000000001,"<code object NextUnfiltered at 0x10a6d7980, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 297>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=572, reccallcount=0, totaltime=7.095900000000001e-05, inlinetime=7.095900000000001e-05), _lsprof.profiler_subentry(code=""<method 'end' of 're.Match' objects>"", callcount=364, reccallcount=0, totaltime=6.7716e-05, inlinetime=6.7716e-05), _lsprof.profiler_subentry(code=""<method 'start' of 're.Match' objects>"", callcount=182, reccallcount=0, totaltime=3.7754000000000005e-05, inlinetime=3.7754000000000005e-05), _lsprof.profiler_subentry(code=""<method 'pop' of 'list' objects>"", callcount=389, reccallcount=0, totaltime=6.676800000000001e-05, inlinetime=6.676800000000001e-05), _lsprof.profiler_subentry(code=""<method 'match' of 're.Pattern' objects>"", callcount=3254, reccallcount=0, totaltime=0.001106397, inlinetime=0.001106397), _lsprof.profiler_subentry(code=<code object __init__ at 0x10b4da430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 126>, callcount=183, reccallcount=0, totaltime=2.9294e-05, inlinetime=2.9294e-05)]"
406,rootFormulaNNF,311,503,0,0.000705168,0.00020041200000000002,"<code object rootFormulaNNF at 0x12a760000, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 311>","[_lsprof.profiler_subentry(code=<code object isLiteral at 0x10b5c2a60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>, callcount=79, reccallcount=0, totaltime=9.085e-06, inlinetime=9.085e-06), _lsprof.profiler_subentry(code=<code object negate at 0x10b0fbb40, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 287>, callcount=38, reccallcount=0, totaltime=0.00047766500000000006, inlinetime=4.3765000000000005e-05), _lsprof.profiler_subentry(code=<code object __init__ at 0x10b5c25b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 106>, callcount=156, reccallcount=0, totaltime=1.8006e-05, inlinetime=1.8006e-05)]"
283,Next,288,474,0,0.003292011,0.000261454,"<code object Next at 0x10b51c5a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 288>","[_lsprof.profiler_subentry(code=<code object NextUnfiltered at 0x10a6d7980, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 297>, callcount=572, reccallcount=0, totaltime=0.003030557, inlinetime=0.0016516690000000001)]"
234,formulaNNF,381,454,453,0.0011861250000000001,0.00044982100000000004,"<code object formulaNNF at 0x10a6f8c50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 381>","[_lsprof.profiler_subentry(code=<code object formulaNNF at 0x10a6f8c50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 381>, callcount=453, reccallcount=448, totaltime=0.001177291, inlinetime=0.00044548700000000005), _lsprof.profiler_subentry(code=<code object rootFormulaNNF at 0x12a760000, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 311>, callcount=503, reccallcount=0, totaltime=0.000705168, inlinetime=0.00020041200000000002), _lsprof.profiler_subentry(code=<code object isLiteral at 0x10b5c2a60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>, callcount=259, reccallcount=0, totaltime=2.5054e-05, inlinetime=2.5054e-05), _lsprof.profiler_subentry(code=<code object __init__ at 0x10b5c25b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 106>, callcount=49, reccallcount=0, totaltime=6.082e-06, inlinetime=6.082e-06)]"
316,collectVars,250,446,0,0.002263334,0.000262413,"<code object collectVars at 0x10b594d30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 250>","[_lsprof.profiler_subentry(code=<code object termCollectVars at 0x10b5a88d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 210>, callcount=446, reccallcount=0, totaltime=0.002000921, inlinetime=0.000608256)]"
255,Push,200,390,0,0.00017840800000000002,0.000117374,"<code object Push at 0x10b463440, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 200>","[_lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=390, reccallcount=0, totaltime=6.1034000000000006e-05, inlinetime=6.1034000000000006e-05)]"
256,Look,207,390,0,0.003560726,0.000215027,"<code object Look at 0x10b463aa0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 207>","[_lsprof.profiler_subentry(code=<code object Push at 0x10b463440, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 200>, callcount=390, reccallcount=0, totaltime=0.00017840800000000002, inlinetime=0.000117374), _lsprof.profiler_subentry(code=<code object Next at 0x10b51c5a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 288>, callcount=390, reccallcount=0, totaltime=0.003167291, inlinetime=0.00022739600000000002)]"
310,getResolutionLiterals,102,382,0,0.15024225400000002,0.046268936000000004,"<code object getResolutionLiterals at 0x10b590850, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 102>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=43653, reccallcount=0, totaltime=0.028348604000000003, inlinetime=0.01219827), _lsprof.profiler_subentry(code=<code object getLiteral at 0x10b5d8390, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 115>, callcount=72452, reccallcount=0, totaltime=0.06877955200000001, inlinetime=0.02492857), _lsprof.profiler_subentry(code=<code object isInferenceLit at 0x10b5c16b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 206>, callcount=72452, reccallcount=0, totaltime=0.006845162, inlinetime=0.006845162)]"
244,factor,100,319,0,0.011807746000000001,0.0007512770000000001,"<code object factor at 0x10a744f30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/resolution.py"", line 100>","[_lsprof.profiler_subentry(code=<code object getLiteral at 0x10b5d8390, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 115>, callcount=638, reccallcount=0, totaltime=0.0006657130000000001, inlinetime=0.00021945500000000002), _lsprof.profiler_subentry(code=<code object removeDupLits at 0x10b4ba8e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 221>, callcount=84, reccallcount=0, totaltime=0.002783872, inlinetime=0.000194692), _lsprof.profiler_subentry(code=<code object mgu at 0x10b5d9230, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 210>, callcount=137, reccallcount=0, totaltime=0.002492366, inlinetime=0.00013885900000000002), _lsprof.profiler_subentry(code=<code object __init__ at 0x10b5690b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 69>, callcount=84, reccallcount=0, totaltime=0.0017910010000000002, inlinetime=0.00016253100000000002), _lsprof.profiler_subentry(code=<code object instantiate at 0x10b4df990, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 280>, callcount=334, reccallcount=0, totaltime=0.003100241, inlinetime=0.000291353), _lsprof.profiler_subentry(code=<code object isNegative at 0x10b5c14d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=638, reccallcount=0, totaltime=7.0559e-05, inlinetime=7.0559e-05), _lsprof.profiler_subentry(code=<code object flatDerivation at 0x10b512e80, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 221>, callcount=84, reccallcount=0, totaltime=0.00013333800000000002, inlinetime=0.00010912500000000001), _lsprof.profiler_subentry(code=<code object setDerivation at 0x10b5a08f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 81>, callcount=84, reccallcount=0, totaltime=1.9379000000000002e-05, inlinetime=1.9379000000000002e-05)]"
315,__len__,61,239,0,0.000145088,9.9796e-05,"<code object __len__ at 0x10b594830, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 61>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=239, reccallcount=0, totaltime=4.5292000000000006e-05, inlinetime=4.5292000000000006e-05)]"
313,instantiate,195,238,0,0.00730059,0.0006317600000000001,"<code object instantiate at 0x10b591210, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 195>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x10b5690b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 69>, callcount=238, reccallcount=0, totaltime=0.002610287, inlinetime=0.0005457400000000001), _lsprof.profiler_subentry(code=<code object instantiate at 0x10b4df990, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 280>, callcount=382, reccallcount=0, totaltime=0.004002378, inlinetime=0.000474467), _lsprof.profiler_subentry(code=<code object setDerivation at 0x10b5a08f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 81>, callcount=238, reccallcount=0, totaltime=5.6165e-05, inlinetime=5.6165e-05)]"
307,freshVarCopy,205,238,0,0.010423538000000001,0.00045128800000000005,"<code object freshVarCopy at 0x10b5725b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 205>","[_lsprof.profiler_subentry(code=<code object instantiate at 0x10b591210, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 195>, callcount=238, reccallcount=0, totaltime=0.00730059, inlinetime=0.0006317600000000001), _lsprof.profiler_subentry(code=<code object freshVarSubst at 0x10b5d8030, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 242>, callcount=238, reccallcount=0, totaltime=0.000448858, inlinetime=0.000323613), _lsprof.profiler_subentry(code=<code object collectVars at 0x10b572330, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 130>, callcount=238, reccallcount=0, totaltime=0.0022228020000000003, inlinetime=0.000455672)]"
364,freshVarSubst,242,238,0,0.000448858,0.000323613,"<code object freshVarSubst at 0x10b5d8030, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 242>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x10b4df630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 67>, callcount=238, reccallcount=0, totaltime=8.6285e-05, inlinetime=8.6285e-05), _lsprof.profiler_subentry(code=<code object freshVar at 0x10b513a60, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 232>, callcount=30, reccallcount=0, totaltime=3.896e-05, inlinetime=3.896e-05)]"
306,collectVars,130,238,0,0.0022228020000000003,0.000455672,"<code object collectVars at 0x10b572330, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 130>","[_lsprof.profiler_subentry(code=<code object collectVars at 0x10b594d30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 250>, callcount=382, reccallcount=0, totaltime=0.00176713, inlinetime=0.00021212300000000002)]"
223,extractBestByEval,173,238,0,0.12768307,0.127336441,"<code object extractBestByEval at 0x10a6d7cf0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 173>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=238, reccallcount=0, totaltime=3.1124e-05, inlinetime=3.1124e-05), _lsprof.profiler_subentry(code=""<method 'pop' of 'list' objects>"", callcount=238, reccallcount=0, totaltime=0.000315505, inlinetime=0.000315505)]"
274,extractBest,189,238,0,0.128151179,0.00027826500000000003,"<code object extractBest at 0x10b4df870, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 189>","[_lsprof.profiler_subentry(code=<code object extractBestByEval at 0x10a6d7cf0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 173>, callcount=238, reccallcount=0, totaltime=0.12768307, inlinetime=0.127336441), _lsprof.profiler_subentry(code=<code object nextEval at 0x10b49fa50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 167>, callcount=238, reccallcount=0, totaltime=0.00018984400000000002, inlinetime=0.000179838)]"
318,isEmpty,96,238,0,0.000146321,0.000111904,"<code object isEmpty at 0x10b595030, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 96>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=238, reccallcount=0, totaltime=3.4417e-05, inlinetime=3.4417e-05)]"
425,processClause,143,238,0,3.9571896730000002,0.006842066000000001,"<code object processClause at 0x13aaf2a00, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/saturation.py"", line 143>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=472, reccallcount=0, totaltime=5.9118000000000006e-05, inlinetime=5.9118000000000006e-05), _lsprof.profiler_subentry(code=<code object addClause at 0x10b4ba3a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 163>, callcount=14035, reccallcount=0, totaltime=0.24923322700000003, inlinetime=0.011831754), _lsprof.profiler_subentry(code=<code object computeAllFactors at 0x10a6fb530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/rescontrol.py"", line 76>, callcount=237, reccallcount=0, totaltime=0.013523167000000001, inlinetime=0.0007500670000000001), _lsprof.profiler_subentry(code=<code object computeAllResolvents at 0x10b4fe430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/rescontrol.py"", line 43>, callcount=236, reccallcount=4, totaltime=3.36262841, inlinetime=0.030843118000000003), _lsprof.profiler_subentry(code=<code object isEmpty at 0x10b595030, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 96>, callcount=238, reccallcount=0, totaltime=0.000146321, inlinetime=0.000111904), _lsprof.profiler_subentry(code=<code object __len__ at 0x10b594830, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 61>, callcount=5, reccallcount=0, totaltime=2.9580000000000003e-06, inlinetime=1.7490000000000001e-06), _lsprof.profiler_subentry(code=<code object processClause at 0x13aaf2a00, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/saturation.py"", line 143>, callcount=5, reccallcount=0, totaltime=0.047635459000000005, inlinetime=0.000123656), _lsprof.profiler_subentry(code=<code object freshVarCopy at 0x10b5725b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 205>, callcount=238, reccallcount=0, totaltime=0.010423538000000001, inlinetime=0.00045128800000000005), _lsprof.profiler_subentry(code=<code object addClause at 0x10b552ef0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 67>, callcount=236, reccallcount=0, totaltime=0.000210244, inlinetime=0.000146995), _lsprof.profiler_subentry(code=<code object extractBest at 0x10b4df870, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 189>, callcount=238, reccallcount=0, totaltime=0.128151179, inlinetime=0.00027826500000000003), _lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=473, reccallcount=0, totaltime=0.00019949800000000002, inlinetime=0.00019949800000000002)]"
259,nextEval,167,238,0,0.00018984400000000002,0.000179838,"<code object nextEval at 0x10b49fa50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/heuristics.py"", line 167>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=78, reccallcount=0, totaltime=1.0006e-05, inlinetime=1.0006e-05)]"
237,computeAllFactors,76,237,0,0.013523167000000001,0.0007500670000000001,"<code object computeAllFactors at 0x10a6fb530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/rescontrol.py"", line 76>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=619, reccallcount=0, totaltime=0.000527246, inlinetime=0.000230752), _lsprof.profiler_subentry(code=<code object __len__ at 0x10b595330, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 90>, callcount=84, reccallcount=0, totaltime=3.8212e-05, inlinetime=2.9210000000000003e-05), _lsprof.profiler_subentry(code=<code object getLiteral at 0x10b5d8390, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 115>, callcount=319, reccallcount=0, totaltime=0.00033967700000000003, inlinetime=0.00011404400000000001), _lsprof.profiler_subentry(code=<code object isInferenceLit at 0x10b5c16b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 206>, callcount=319, reccallcount=0, totaltime=4.0469e-05, inlinetime=4.0469e-05), _lsprof.profiler_subentry(code=<code object factor at 0x10a744f30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/resolution.py"", line 100>, callcount=319, reccallcount=0, totaltime=0.011807746000000001, inlinetime=0.0007512770000000001), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=84, reccallcount=0, totaltime=1.9750000000000002e-05, inlinetime=1.9750000000000002e-05)]"
276,computeAllResolvents,43,237,0,3.4844442000000004,0.031502382,"<code object computeAllResolvents at 0x10b4fe430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/rescontrol.py"", line 43>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=239, reccallcount=0, totaltime=0.000175866, inlinetime=7.969200000000001e-05), _lsprof.profiler_subentry(code=<code object addClause at 0x10b4ba3a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 163>, callcount=807, reccallcount=0, totaltime=0.015323738000000002, inlinetime=0.0006090480000000001), _lsprof.profiler_subentry(code=<code object getLiteral at 0x10b5d8390, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 115>, callcount=758, reccallcount=0, totaltime=0.00081895, inlinetime=0.00028446), _lsprof.profiler_subentry(code=<code object isInferenceLit at 0x10b5c16b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 206>, callcount=379, reccallcount=0, totaltime=5.4578000000000005e-05, inlinetime=5.4578000000000005e-05), _lsprof.profiler_subentry(code=<code object getResolutionLiterals at 0x10b590850, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 102>, callcount=379, reccallcount=0, totaltime=0.147872588, inlinetime=0.045542888000000004), _lsprof.profiler_subentry(code=<code object resolution at 0x10a744c00, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/resolution.py"", line 75>, callcount=71115, reccallcount=1518, totaltime=3.233579064, inlinetime=0.14850638500000002), _lsprof.profiler_subentry(code=<code object addClause at 0x10b552ef0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 67>, callcount=1, reccallcount=0, totaltime=2.0000000000000003e-06, inlinetime=7.5e-07), _lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=1, reccallcount=0, totaltime=4.167e-06, inlinetime=4.167e-06), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=14283, reccallcount=0, totaltime=0.003588116, inlinetime=0.003588116)]"
361,__init__,9,228,0,2.0303000000000002e-05,2.0303000000000002e-05,"<code object __init__ at 0x10b5c3690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 9>",
325,,87,228,0,6.922100000000001e-05,6.922100000000001e-05,"<code object <lambda> at 0x10b596c30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 87>",
286,TestTok,222,211,0,0.0036863000000000004,0.00026274,"<code object TestTok at 0x10b5405b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 222>","[_lsprof.profiler_subentry(code=<code object Look at 0x10b463aa0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 207>, callcount=359, reccallcount=0, totaltime=0.0034235600000000004, inlinetime=0.000189366)]"
289,disj2List,219,197,166,6.250300000000001e-05,6.250300000000001e-05,"<code object disj2List at 0x10b542ad0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 219>","[_lsprof.profiler_subentry(code=<code object disj2List at 0x10b542ad0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 219>, callcount=166, reccallcount=104, totaltime=4.4663e-05, inlinetime=4.4663e-05)]"
