,func_name,line,ncalls,ccalls,tottime,cumtime,func,callers
257,setInferenceLit,196,2443,0,0.000315568,0.000315568,"<code object setInferenceLit at 0x1077851b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 196>",
254,__init__,133,2443,0,0.003887258,0.0014850640000000001,"<code object __init__ at 0x107774c00, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 133>","[_lsprof.profiler_subentry(code=<code object termFunc at 0x107763130, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=2443, reccallcount=0, totaltime=0.0020866260000000003, inlinetime=0.000767622), _lsprof.profiler_subentry(code=<code object setInferenceLit at 0x1077851b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 196>, callcount=2443, reccallcount=0, totaltime=0.000315568, inlinetime=0.000315568)]"
201,formulaNNF,381,2319,1683,0.0045902370000000005,0.002151643,"<code object formulaNNF at 0x107546380, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 381>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x1077b1a70, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 106>, callcount=140, reccallcount=0, totaltime=1.7879000000000003e-05, inlinetime=1.7879000000000003e-05), _lsprof.profiler_subentry(code=<code object isLiteral at 0x1077b1f20, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>, callcount=1570, reccallcount=0, totaltime=0.00016747700000000002, inlinetime=0.00016747700000000002), _lsprof.profiler_subentry(code=<code object formulaNNF at 0x107546380, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 381>, callcount=1683, reccallcount=1643, totaltime=0.003754503, inlinetime=0.001583846), _lsprof.profiler_subentry(code=<code object rootFormulaNNF at 0x1456c6800, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulacnf.py"", line 311>, callcount=2459, reccallcount=0, totaltime=0.0022532380000000003, inlinetime=0.000839457)]"
233,__init__,174,2291,0,0.00032620800000000003,0.00032620800000000003,"<code object __init__ at 0x10772f870, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 174>",
231,hasSubform1,229,2281,0,0.0018404640000000002,0.00118449,"<code object hasSubform1 at 0x107727e10, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 229>","[_lsprof.profiler_subentry(code=<code object isUnary at 0x1077b21f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 161>, callcount=2281, reccallcount=0, totaltime=0.00030251700000000003, inlinetime=0.00030251700000000003), _lsprof.profiler_subentry(code=<code object isBinary at 0x1077b2100, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>, callcount=2189, reccallcount=0, totaltime=0.000353457, inlinetime=0.000353457)]"
293,hasSubform2,237,2281,0,0.0017612690000000002,0.001117429,"<code object hasSubform2 at 0x1077e0030, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 237>","[_lsprof.profiler_subentry(code=<code object isBinary at 0x1077b2100, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>, callcount=2139, reccallcount=0, totaltime=0.00034156800000000005, inlinetime=0.00034156800000000005), _lsprof.profiler_subentry(code=<code object isQuantified at 0x1077b2010, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>, callcount=2281, reccallcount=0, totaltime=0.000302272, inlinetime=0.000302272)]"
205,termCollectSig,240,2035,0,0.006484215000000001,0.002182279,"<code object termCollectSig at 0x107611f10, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 240>","[_lsprof.profiler_subentry(code=<code object termFunc at 0x107763130, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=1910, reccallcount=0, totaltime=0.001455513, inlinetime=0.0005966810000000001), _lsprof.profiler_subentry(code=<code object termIsCompound at 0x1077b08a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 81>, callcount=2035, reccallcount=0, totaltime=0.0009427470000000001, inlinetime=0.000528143), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=1910, reccallcount=0, totaltime=0.00017356200000000002, inlinetime=0.00017356200000000002), _lsprof.profiler_subentry(code=<code object termArgs at 0x107763230, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=1910, reccallcount=0, totaltime=0.001423002, inlinetime=0.000579063), _lsprof.profiler_subentry(code=<code object addFun at 0x1077b0300, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/signature.py"", line 82>, callcount=1910, reccallcount=0, totaltime=0.000307112, inlinetime=0.000307112)]"
194,collectFreeVars,342,1975,1186,0.01123348,0.0016781230000000001,"<code object collectFreeVars at 0x107541670, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 342>","[_lsprof.profiler_subentry(code=""<method 'discard' of 'set' objects>"", callcount=91, reccallcount=0, totaltime=1.8501e-05, inlinetime=1.8501e-05), _lsprof.profiler_subentry(code=<code object isLiteral at 0x1077b1f20, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 130>, callcount=1975, reccallcount=0, totaltime=0.000215934, inlinetime=0.000215934), _lsprof.profiler_subentry(code=<code object isUnary at 0x1077b21f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 161>, callcount=640, reccallcount=0, totaltime=8.2723e-05, inlinetime=8.2723e-05), _lsprof.profiler_subentry(code=<code object isBinary at 0x1077b2100, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 155>, callcount=637, reccallcount=0, totaltime=9.238e-05, inlinetime=9.238e-05), _lsprof.profiler_subentry(code=<code object isQuantified at 0x1077b2010, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 149>, callcount=91, reccallcount=0, totaltime=1.1212e-05, inlinetime=1.1212e-05), _lsprof.profiler_subentry(code=<code object collectFreeVars at 0x107541670, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/formulas.py"", line 342>, callcount=1186, reccallcount=957, totaltime=0.005600408, inlinetime=0.001074134), _lsprof.profiler_subentry(code=<code object collectVars at 0x107762930, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 250>, callcount=1335, reccallcount=0, totaltime=0.009134607000000001, inlinetime=0.000454698)]"
268,addFun,82,1910,0,0.000307112,0.000307112,"<code object addFun at 0x1077b0300, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/signature.py"", line 82>",
283,__init__,9,1702,0,0.000141824,0.000141824,"<code object __init__ at 0x1077b2b50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 9>",
